t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,jacket_mara,headphones_mara,glasses_mara,charger_mara,notebook_mara,pen_mara,lunchbox_mara,water_bottle_mara,umbrella_mara,mug_mara,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,book_mara,tablet_mara,remote_shared_1,blanket_mara,yoga_mat_mara,towel_mara,laundry_basket_mara,vacuum_cleaner_shared_1,pot_shared_1,pan_shared_1,hairbrush_mara,makeup_kit_mara,medication_bottle_mara,suitcase_mara,watering_can_mara
37080,d25 Fri 18:00,person:resident_1,kitchen_table_k1,entry_table_e1,entry_table_e1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,sink_k1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37140,d25 Fri 19:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37200,d25 Fri 20:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37260,d25 Fri 21:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37320,d25 Fri 22:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37380,d25 Fri 23:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37440,d26 Sat 00:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37500,d26 Sat 01:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37560,d26 Sat 02:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37620,d26 Sat 03:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37680,d26 Sat 04:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37740,d26 Sat 05:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37800,d26 Sat 06:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37860,d26 Sat 07:00,person:resident_1,kitchen_table_k1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,kitchen_table_k1,couch_l1,entry_table_e1,sink_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37920,d26 Sat 08:00,person:resident_1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,counter_k1,counter_k1,nightstand_b1,entry_floor_e1,sink_k1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,sink_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
37980,d26 Sat 09:00,person:resident_1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,entry_hook_e1,kitchen_table_k1,counter_k1,chair_k1,person:resident_1,couch_l1,counter_k1,nightstand_b1,entry_floor_e1,cupboard_k1,couch_l1,couch_l1,kitchen_table_k1,dish_rack_k1,sink_k1,couch_l1,kitchen_table_k1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38040,d26 Sat 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,desk_b1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
38100,d26 Sat 11:00,kitchen_table_k1,nightstand_b1,entry_table_e1,entry_table_e1,kitchen_table_k1,entry_hook_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,counter_k1,counter_k1,towel_rack_ba1,cupboard_k1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,kitchen_table_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38160,d26 Sat 12:00,kitchen_table_k1,nightstand_b1,entry_table_e1,entry_table_e1,kitchen_table_k1,entry_hook_e1,kitchen_table_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,desk_b1,counter_k1,counter_k1,towel_rack_ba1,couch_l1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,dish_rack_k1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38220,d26 Sat 13:00,dish_rack_k1,nightstand_b1,entry_table_e1,entry_table_e1,kitchen_table_k1,entry_hook_e1,kitchen_table_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,desk_b1,counter_k1,counter_k1,towel_rack_ba1,couch_l1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,dish_rack_k1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38280,d26 Sat 14:00,dish_rack_k1,nightstand_b1,entry_table_e1,entry_table_e1,kitchen_table_k1,entry_hook_e1,kitchen_table_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,counter_k1,towel_rack_ba1,couch_l1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,dish_rack_k1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38340,d26 Sat 15:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38400,d26 Sat 16:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38460,d26 Sat 17:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,kitchen_table_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38520,d26 Sat 18:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,kitchen_table_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38580,d26 Sat 19:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38640,d26 Sat 20:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38700,d26 Sat 21:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,couch_l1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38760,d26 Sat 22:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,coffee_table_l1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38820,d26 Sat 23:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38880,d27 Sun 00:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
38940,d27 Sun 01:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39000,d27 Sun 02:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39060,d27 Sun 03:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39120,d27 Sun 04:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39180,d27 Sun 05:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39240,d27 Sun 06:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39300,d27 Sun 07:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,coffee_table_l1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39360,d27 Sun 08:00,dish_rack_k1,nightstand_b1,entry_table_e1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,sink_k1,dish_rack_k1,kitchen_table_k1,sink_k1,desk_b1,kitchen_table_k1,nightstand_b1,towel_rack_ba1,counter_k1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,nightstand_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,bedroom_floor_b1,dish_rack_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39420,d27 Sun 09:00,kitchen_table_k1,nightstand_b1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,chair_k1,counter_k1,counter_k1,entry_floor_e1,counter_k1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,bookshelf_l1,sink_k1,cupboard_k1,couch_l1,couch_l1,bedroom_floor_b1,bedroom_floor_b1,bedroom_floor_b1,counter_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
39480,d27 Sun 10:00,kitchen_table_k1,nightstand_b1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,dish_rack_k1,kitchen_table_k1,kitchen_table_k1,chair_k1,counter_k1,counter_k1,entry_floor_e1,counter_k1,couch_l1,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,bookshelf_l1,sink_k1,cupboard_k1,couch_l1,couch_l1,bedroom_floor_b1,bedroom_floor_b1,bedroom_floor_b1,counter_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
