t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,jacket_mara,headphones_mara,glasses_mara,charger_mara,notebook_mara,pen_mara,lunchbox_mara,water_bottle_mara,umbrella_mara,mug_mara,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,book_mara,tablet_mara,remote_shared_1,blanket_mara,yoga_mat_mara,towel_mara,laundry_basket_mara,vacuum_cleaner_shared_1,pot_shared_1,pan_shared_1,hairbrush_mara,makeup_kit_mara,medication_bottle_mara,suitcase_mara,watering_can_mara
36180,d25 Fri 03:00,kitchen,kitchen,bedroom,entry,entry,kitchen,bedroom,living,bedroom,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
36240,d25 Fri 04:00,kitchen,kitchen,bedroom,entry,entry,kitchen,bedroom,living,bedroom,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
36300,d25 Fri 05:00,kitchen,kitchen,bedroom,entry,entry,kitchen,bedroom,living,bedroom,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
36360,d25 Fri 06:00,kitchen,bedroom,kitchen,entry,entry,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
36420,d25 Fri 07:00,kitchen,bedroom,kitchen,entry,entry,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
36480,d25 Fri 08:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36540,d25 Fri 09:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36600,d25 Fri 10:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36660,d25 Fri 11:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36720,d25 Fri 12:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36780,d25 Fri 13:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36840,d25 Fri 14:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36900,d25 Fri 15:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
36960,d25 Fri 16:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
37020,d25 Fri 17:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37080,d25 Fri 18:00,living,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37140,d25 Fri 19:00,living,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37200,d25 Fri 20:00,living,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37260,d25 Fri 21:00,bathroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bathroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37320,d25 Fri 22:00,bathroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bathroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37380,d25 Fri 23:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37440,d26 Sat 00:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37500,d26 Sat 01:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37560,d26 Sat 02:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37620,d26 Sat 03:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37680,d26 Sat 04:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37740,d26 Sat 05:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37800,d26 Sat 06:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37860,d26 Sat 07:00,bedroom,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,bedroom,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37920,d26 Sat 08:00,kitchen,bedroom,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,living,living,kitchen,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
37980,d26 Sat 09:00,living,bedroom,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,living,kitchen,bedroom,entry,kitchen,living,living,kitchen,kitchen,kitchen,living,kitchen,living,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38040,d26 Sat 10:00,outside,outside,outside,outside,kitchen,outside,outside,kitchen,outside,outside,bedroom,outside,outside,outside,kitchen,living,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
38100,d26 Sat 11:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bathroom,kitchen,living,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38160,d26 Sat 12:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,living,kitchen,kitchen,bedroom,kitchen,kitchen,bathroom,living,living,entry,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38220,d26 Sat 13:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,living,kitchen,kitchen,bedroom,kitchen,kitchen,bathroom,living,living,entry,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38280,d26 Sat 14:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,living,kitchen,kitchen,bedroom,kitchen,kitchen,bathroom,living,living,entry,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38340,d26 Sat 15:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38400,d26 Sat 16:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38460,d26 Sat 17:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38520,d26 Sat 18:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38580,d26 Sat 19:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38640,d26 Sat 20:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38700,d26 Sat 21:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,living,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38760,d26 Sat 22:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38820,d26 Sat 23:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38880,d27 Sun 00:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
38940,d27 Sun 01:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39000,d27 Sun 02:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39060,d27 Sun 03:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39120,d27 Sun 04:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39180,d27 Sun 05:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39240,d27 Sun 06:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39300,d27 Sun 07:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,living,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39360,d27 Sun 08:00,kitchen,bedroom,entry,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,bathroom,kitchen,living,entry,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39420,d27 Sun 09:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,living,bedroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39480,d27 Sun 10:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,living,bedroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39540,d27 Sun 11:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,living,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,living,bedroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39600,d27 Sun 12:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,living,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,living,bedroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39660,d27 Sun 13:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,living,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,living,bedroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
39720,d27 Sun 14:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,living,living,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
39780,d27 Sun 15:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,living,living,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
39840,d27 Sun 16:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,living,living,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
39900,d27 Sun 17:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,living,living,entry,kitchen,kitchen,kitchen,outside,outside,kitchen,living,outside,outside,outside,bedroom,kitchen,kitchen,bathroom,outside,bathroom,outside,living
39960,d27 Sun 18:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,living,entry,kitchen,kitchen,kitchen,living,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
40020,d27 Sun 19:00,kitchen,bedroom,entry,entry,kitchen,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,living,entry,kitchen,kitchen,kitchen,living,living,kitchen,living,living,bathroom,bedroom,bedroom,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
