t,stamp,phone_marisol,keys_marisol,wallet_marisol,laptop_marisol,mug_marisol,water_bottle_marisol,jacket_marisol,book_marisol,glasses_marisol,medication_bottle_marisol,hairbrush_marisol,yoga_mat_marisol,phone_nia,backpack_nia,tablet_nia,notebook_nia,headphones_nia,water_bottle_nia,lunchbox_nia,blanket_nia,phone_tessa,keys_tessa,wallet_tessa,backpack_tessa,laptop_tessa,charger_tessa,water_bottle_tessa,jacket_tessa,towel_tessa,makeup_kit_tessa,remote_1,gaming_controller_1,laundry_basket_1,vacuum_cleaner_1,pot_1,pan_1,umbrella_1
35520,d24 Thu 16:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,living,bedroom_2,bedroom_2,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35580,d24 Thu 17:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,living,bedroom_2,bedroom_2,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35640,d24 Thu 18:00,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,bedroom_2,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35700,d24 Thu 19:00,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,bedroom_2,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35760,d24 Thu 20:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35820,d24 Thu 21:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35880,d24 Thu 22:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
35940,d24 Thu 23:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36000,d25 Fri 00:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36060,d25 Fri 01:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36120,d25 Fri 02:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36180,d25 Fri 03:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36240,d25 Fri 04:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36300,d25 Fri 05:00,living,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36360,d25 Fri 06:00,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36420,d25 Fri 07:00,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36480,d25 Fri 08:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36540,d25 Fri 09:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,bathroom,kitchen,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36600,d25 Fri 10:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,outside,outside,kitchen,bedroom_2,living,outside,outside,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36660,d25 Fri 11:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,outside,outside,kitchen,bedroom_2,living,outside,outside,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36720,d25 Fri 12:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,outside,outside,kitchen,bedroom_2,living,outside,outside,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36780,d25 Fri 13:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,outside,outside,kitchen,bedroom_2,living,outside,outside,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36840,d25 Fri 14:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,outside,outside,kitchen,bedroom_2,living,outside,outside,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36900,d25 Fri 15:00,outside,outside,outside,kitchen,kitchen,outside,outside,bedroom_1,outside,bathroom,bathroom,living,outside,outside,kitchen,bedroom_2,living,outside,outside,living,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,outside,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
36960,d25 Fri 16:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
37020,d25 Fri 17:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bathroom,living,living,bathroom,entry,kitchen,kitchen,entry
37080,d25 Fri 18:00,outside,outside,outside,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37140,d25 Fri 19:00,outside,outside,outside,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37200,d25 Fri 20:00,outside,outside,outside,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37260,d25 Fri 21:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,bathroom,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37320,d25 Fri 22:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37380,d25 Fri 23:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37440,d26 Sat 00:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37500,d26 Sat 01:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37560,d26 Sat 02:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37620,d26 Sat 03:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37680,d26 Sat 04:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37740,d26 Sat 05:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37800,d26 Sat 06:00,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37860,d26 Sat 07:00,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
37920,d26 Sat 08:00,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
37980,d26 Sat 09:00,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
38040,d26 Sat 10:00,kitchen,outside,outside,kitchen,kitchen,kitchen,kitchen,bedroom_1,outside,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
38100,d26 Sat 11:00,kitchen,outside,outside,kitchen,kitchen,kitchen,kitchen,bedroom_1,outside,bathroom,bathroom,living,living,kitchen,bedroom_2,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_1,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
38160,d26 Sat 12:00,kitchen,outside,outside,kitchen,kitchen,kitchen,kitchen,bedroom_1,outside,bathroom,bathroom,living,living,kitchen,bedroom_2,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_1,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
38220,d26 Sat 13:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_1,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
38280,d26 Sat 14:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_1,bedroom_2,living,living,bedroom_1,entry,kitchen,kitchen,entry
38340,d26 Sat 15:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38400,d26 Sat 16:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38460,d26 Sat 17:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38520,d26 Sat 18:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38580,d26 Sat 19:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38640,d26 Sat 20:00,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38700,d26 Sat 21:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38760,d26 Sat 22:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38820,d26 Sat 23:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38880,d27 Sun 00:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
38940,d27 Sun 01:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39000,d27 Sun 02:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39060,d27 Sun 03:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39120,d27 Sun 04:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39180,d27 Sun 05:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39240,d27 Sun 06:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39300,d27 Sun 07:00,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
39360,d27 Sun 08:00,living,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bathroom,bathroom,living,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,entry,bathroom,bedroom_2,living,living,bathroom,entry,kitchen,kitchen,entry
