t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,charger_mara,headphones_mara,notebook_mara,pen_mara,mug_mara,water_bottle_mara,glasses_mara,book_mara,jacket_mara,umbrella_mara,lunchbox_mara,yoga_mat_mara,gaming_controller_mara,remote_shared_1,blanket_shared_1,plate_shared_1,bowl_shared_1,mug_shared_1,pot_shared_1,pan_shared_1,laundry_basket_mara,towel_mara,vacuum_cleaner_shared_1,watering_can_mara,hairbrush_mara,medication_bottle_mara,suitcase_mara
37680,d26 Sat 04:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37740,d26 Sat 05:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37800,d26 Sat 06:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37860,d26 Sat 07:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37920,d26 Sat 08:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,kitchen
37980,d26 Sat 09:00,bedroom,bedroom,entry,living,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,living
38040,d26 Sat 10:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,bedroom,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
38100,d26 Sat 11:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,bedroom,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
38160,d26 Sat 12:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,bedroom,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
38220,d26 Sat 13:00,bedroom,bedroom,entry,kitchen,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38280,d26 Sat 14:00,bedroom,bedroom,entry,living,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,entry,living,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38340,d26 Sat 15:00,bedroom,bedroom,entry,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38400,d26 Sat 16:00,bedroom,bedroom,entry,living,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,living,entry,living,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38460,d26 Sat 17:00,bedroom,bedroom,entry,living,entry,bedroom,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,living,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38520,d26 Sat 18:00,bedroom,bedroom,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38580,d26 Sat 19:00,bedroom,bedroom,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38640,d26 Sat 20:00,bedroom,bedroom,entry,kitchen,entry,bedroom,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38700,d26 Sat 21:00,bedroom,bedroom,entry,living,entry,bedroom,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,living,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38760,d26 Sat 22:00,bedroom,bedroom,entry,living,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,living,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38820,d26 Sat 23:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38880,d27 Sun 00:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
38940,d27 Sun 01:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39000,d27 Sun 02:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39060,d27 Sun 03:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39120,d27 Sun 04:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39180,d27 Sun 05:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39240,d27 Sun 06:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39300,d27 Sun 07:00,bedroom,bedroom,entry,bedroom,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,living,living,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39360,d27 Sun 08:00,bedroom,bedroom,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39420,d27 Sun 09:00,bedroom,bedroom,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,living,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39480,d27 Sun 10:00,bedroom,bedroom,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,kitchen,kitchen,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39540,d27 Sun 11:00,bedroom,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,bedroom,outside,outside,kitchen,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
39600,d27 Sun 12:00,bedroom,entry,entry,entry,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39660,d27 Sun 13:00,bedroom,entry,entry,entry,entry,kitchen,kitchen,kitchen,bedroom,bedroom,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39720,d27 Sun 14:00,bedroom,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39780,d27 Sun 15:00,bedroom,entry,entry,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39840,d27 Sun 16:00,bedroom,entry,entry,entry,entry,bedroom,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
39900,d27 Sun 17:00,bedroom,outside,outside,outside,outside,outside,kitchen,bedroom,outside,kitchen,outside,outside,kitchen,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
39960,d27 Sun 18:00,bedroom,bedroom,entry,entry,bedroom,kitchen,kitchen,bedroom,bedroom,kitchen,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
40020,d27 Sun 19:00,bedroom,bedroom,entry,entry,bedroom,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
40080,d27 Sun 20:00,bedroom,bedroom,entry,entry,bedroom,living,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
40140,d27 Sun 21:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
40200,d27 Sun 22:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
40260,d27 Sun 23:00,bedroom,bedroom,entry,entry,bedroom,bedroom,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
