t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
33180,d23 Wed 01:00,kitchen,bedroom_1,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,bedroom_2,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,living,living,living,living,kitchen,entry,entry,bedroom_3,entry,entry,entry,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33240,d23 Wed 02:00,kitchen,bedroom_1,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,bedroom_2,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,living,living,living,living,kitchen,entry,entry,bedroom_3,entry,entry,entry,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33300,d23 Wed 03:00,kitchen,bedroom_1,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,bedroom_2,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,living,living,living,living,kitchen,entry,entry,bedroom_3,entry,entry,entry,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33360,d23 Wed 04:00,kitchen,bedroom_1,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,bedroom_2,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,living,living,living,living,kitchen,outside,outside,bedroom_3,outside,entry,entry,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33420,d23 Wed 05:00,kitchen,bedroom_1,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,bedroom_2,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,living,living,living,living,kitchen,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33480,d23 Wed 06:00,kitchen,entry,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,bedroom_2,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,living,living,living,living,kitchen,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bedroom_2,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33540,d23 Wed 07:00,kitchen,entry,entry,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33600,d23 Wed 08:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33660,d23 Wed 09:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33720,d23 Wed 10:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33780,d23 Wed 11:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33840,d23 Wed 12:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33900,d23 Wed 13:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
33960,d23 Wed 14:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34020,d23 Wed 15:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,entry,entry,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34080,d23 Wed 16:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,living,living,living,living,outside,entry,bathroom,bedroom_3,bedroom_3,kitchen,entry,entry,living,kitchen,entry,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34140,d23 Wed 17:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,living,living,living,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34200,d23 Wed 18:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34260,d23 Wed 19:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34320,d23 Wed 20:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34380,d23 Wed 21:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34440,d23 Wed 22:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34500,d23 Wed 23:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34560,d24 Thu 00:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34620,d24 Thu 01:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34680,d24 Thu 02:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34740,d24 Thu 03:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34800,d24 Thu 04:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34860,d24 Thu 05:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34920,d24 Thu 06:00,bedroom_1,entry,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
34980,d24 Thu 07:00,bedroom_1,entry,entry,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,bedroom_1,living,outside,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
35040,d24 Thu 08:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,bedroom_1,living,outside,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
35100,d24 Thu 09:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,bedroom_1,living,outside,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
35160,d24 Thu 10:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,bedroom_1,living,outside,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
35220,d24 Thu 11:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,bedroom_1,living,outside,outside,outside,outside,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,outside
35280,d24 Thu 12:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,bedroom_1,living,outside,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35340,d24 Thu 13:00,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,bedroom_2,kitchen,living,kitchen,bedroom_1,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35400,d24 Thu 14:00,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35460,d24 Thu 15:00,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,outside,outside,outside,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35520,d24 Thu 16:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35580,d24 Thu 17:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35640,d24 Thu 18:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35700,d24 Thu 19:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35760,d24 Thu 20:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35820,d24 Thu 21:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35880,d24 Thu 22:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
35940,d24 Thu 23:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36000,d25 Fri 00:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36060,d25 Fri 01:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36120,d25 Fri 02:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36180,d25 Fri 03:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36240,d25 Fri 04:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,outside,outside,bedroom_3,outside,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36300,d25 Fri 05:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36360,d25 Fri 06:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,kitchen,bedroom_2,living,kitchen,living,kitchen,bedroom_1,kitchen,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_2,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
36420,d25 Fri 07:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_2,bedroom_1,kitchen,outside,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
