t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
35640,d24 Thu 18:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
35700,d24 Thu 19:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
35760,d24 Thu 20:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
35820,d24 Thu 21:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
35880,d24 Thu 22:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
35940,d24 Thu 23:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36000,d25 Fri 00:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36060,d25 Fri 01:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36120,d25 Fri 02:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36180,d25 Fri 03:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,desk_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36240,d25 Fri 04:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,person:resident_3,person:resident_3,desk_b3,person:resident_3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36300,d25 Fri 05:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,nightstand_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36360,d25 Fri 06:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,couch_l1,nightstand_b2,entry_table_e1,dish_rack_k1,bedroom_floor_b2,armchair_l1,chair_k1,coffee_table_l1,cupboard_k1,desk_b1,kitchen_table_k1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b2,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36420,d25 Fri 07:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,chair_k1,coffee_table_l1,desk_b2,desk_b1,kitchen_table_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b1,desk_b3,entry_table_e1,cupboard_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36480,d25 Fri 08:00,kitchen_table_k1,entry_table_e1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,chair_k1,coffee_table_l1,desk_b2,desk_b1,kitchen_table_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,kitchen_table_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36540,d25 Fri 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,chair_k1,coffee_table_l1,desk_b2,desk_b1,kitchen_table_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36600,d25 Fri 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,chair_k1,coffee_table_l1,desk_b2,desk_b1,kitchen_table_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36660,d25 Fri 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,chair_k1,coffee_table_l1,desk_b2,desk_b1,kitchen_table_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36720,d25 Fri 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,chair_k1,coffee_table_l1,desk_b2,desk_b1,kitchen_table_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36780,d25 Fri 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,person:resident_1,desk_b1,sink_k1,couch_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,bedroom_floor_b2,coffee_table_l1,coffee_table_l1,bedroom_floor_b2,game_shelf_l1,kitchen_table_k1,bedroom_floor_b2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36840,d25 Fri 14:00,desk_b1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,bedroom_floor_b2,desk_b2,coffee_table_l1,cupboard_k1,counter_k1,desk_b2,bedroom_floor_b2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
36900,d25 Fri 15:00,desk_b1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,counter_k1,sink_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,counter_k1,coffee_table_l1,dish_rack_k1,counter_k1,couch_l1,bedroom_floor_b2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,counter_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
36960,d25 Fri 16:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,sink_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,entry_table_e1,desk_b3,entry_table_e1,sink_k1,kitchen_table_k1,cupboard_k1,counter_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
37020,d25 Fri 17:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,sink_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,entry_table_e1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
37080,d25 Fri 18:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
37140,d25 Fri 19:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37200,d25 Fri 20:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37260,d25 Fri 21:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37320,d25 Fri 22:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37380,d25 Fri 23:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37440,d26 Sat 00:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,chair_k2,couch_l1,person:resident_3,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,sink_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37500,d26 Sat 01:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37560,d26 Sat 02:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37620,d26 Sat 03:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37680,d26 Sat 04:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
37740,d26 Sat 05:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,kitchen_table_k1,desk_b1,desk_b1,dish_rack_k1,couch_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,armchair_l1,entry_table_e1,tv_stand_l1,bedroom_floor_b2,kitchen_table_k1,cupboard_k1,coffee_table_l1,dish_rack_k1,game_shelf_l1,couch_l1,bedroom_floor_b2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,chair_k2,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,dish_rack_k1,cupboard_k1,sink_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bedroom_floor_b3
