t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
34440,d23 Wed 22:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34500,d23 Wed 23:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34560,d24 Thu 00:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34620,d24 Thu 01:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34680,d24 Thu 02:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34740,d24 Thu 03:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34800,d24 Thu 04:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,living,kitchen,kitchen,entry,living,kitchen,living,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34860,d24 Thu 05:00,living,living,living,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_4,entry,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34920,d24 Thu 06:00,living,living,living,living,bathroom,kitchen,entry,living,kitchen,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,bedroom_2,entry,entry,entry,bedroom_2,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_4,entry,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
34980,d24 Thu 07:00,living,living,kitchen,living,kitchen,kitchen,entry,living,kitchen,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bedroom_4,bathroom,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,outside,bedroom_4,entry,kitchen,kitchen,outside,living,living,kitchen,kitchen,entry,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35040,d24 Thu 08:00,living,living,kitchen,living,kitchen,kitchen,entry,living,kitchen,kitchen,outside,kitchen,outside,outside,outside,outside,outside,outside,bedroom_2,entry,entry,entry,entry,kitchen,entry,entry,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,living,living,kitchen,kitchen,entry,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35100,d24 Thu 09:00,living,living,kitchen,living,kitchen,kitchen,entry,living,kitchen,kitchen,outside,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35160,d24 Thu 10:00,living,living,living,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35220,d24 Thu 11:00,living,living,living,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35280,d24 Thu 12:00,living,living,living,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35340,d24 Thu 13:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35400,d24 Thu 14:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35460,d24 Thu 15:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,kitchen,bathroom,bathroom,kitchen,outside,outside,outside,outside,outside,bedroom_3,kitchen,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,kitchen,outside,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
35520,d24 Thu 16:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,kitchen,outside,outside,kitchen,outside,outside,outside,kitchen,entry,bedroom_2,entry,kitchen,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,entry,kitchen,outside,kitchen,entry,kitchen,kitchen,outside,living,bedroom_4,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35580,d24 Thu 17:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,entry,kitchen,bedroom_2,kitchen,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35640,d24 Thu 18:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,kitchen,living,entry,kitchen,kitchen,kitchen,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35700,d24 Thu 19:00,living,living,kitchen,bedroom_3,kitchen,kitchen,entry,kitchen,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bathroom,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35760,d24 Thu 20:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35820,d24 Thu 21:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35880,d24 Thu 22:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
35940,d24 Thu 23:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36000,d25 Fri 00:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36060,d25 Fri 01:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36120,d25 Fri 02:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36180,d25 Fri 03:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36240,d25 Fri 04:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bedroom_2,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,bedroom_2,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36300,d25 Fri 05:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,bathroom,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,bathroom,bedroom_4,entry,kitchen,kitchen,bathroom,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36360,d25 Fri 06:00,living,living,kitchen,living,kitchen,kitchen,entry,bedroom_1,entry,kitchen,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,entry,living,kitchen,bedroom_4,entry,kitchen,kitchen,kitchen,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36420,d25 Fri 07:00,living,living,kitchen,living,bathroom,kitchen,entry,kitchen,entry,kitchen,outside,outside,outside,outside,kitchen,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,outside,bedroom_4,entry,kitchen,kitchen,outside,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36480,d25 Fri 08:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,kitchen,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,entry,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,entry,entry,kitchen,kitchen,outside,living,living,kitchen,bedroom_4,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36540,d25 Fri 09:00,outside,outside,kitchen,living,bathroom,outside,entry,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36600,d25 Fri 10:00,living,living,living,living,bathroom,kitchen,living,living,entry,bedroom_1,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36660,d25 Fri 11:00,living,living,living,living,bathroom,kitchen,kitchen,living,entry,bedroom_1,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36720,d25 Fri 12:00,living,living,living,living,bathroom,kitchen,kitchen,living,entry,bedroom_1,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,kitchen,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36780,d25 Fri 13:00,living,living,kitchen,living,bathroom,kitchen,kitchen,kitchen,entry,bedroom_1,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,kitchen,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36840,d25 Fri 14:00,living,living,kitchen,living,bathroom,kitchen,kitchen,living,entry,bedroom_1,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,kitchen,outside,outside,outside,outside,living,living,kitchen,bedroom_4,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
36900,d25 Fri 15:00,living,living,kitchen,living,bathroom,kitchen,kitchen,living,entry,bedroom_1,outside,outside,outside,outside,kitchen,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,entry,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
