t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
38220,d26 Sat 13:00,reading_table_l1,reading_table_l1,armchair_l1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k1,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,cupboard_k1,chair_k1,entry_hook_e1,coffee_table_l1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,entry_floor_e1
38280,d26 Sat 14:00,reading_table_l1,reading_table_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,kitchen_table_k1,couch_l1,armchair_l1,cupboard_k1,chair_k1,entry_hook_e1,coffee_table_l1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,entry_floor_e1
38340,d26 Sat 15:00,reading_table_l1,armchair_l1,kitchen_table_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,entry_hook_e1,coffee_table_l1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,entry_floor_e1
38400,d26 Sat 16:00,reading_table_l1,armchair_l1,sink_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,entry_hook_e1,coffee_table_l1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,entry_floor_e1
38460,d26 Sat 17:00,reading_table_l1,armchair_l1,sink_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,entry_hook_e1,coffee_table_l1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38520,d26 Sat 18:00,reading_table_l1,armchair_l1,sink_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38580,d26 Sat 19:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,couch_l1,couch_l1,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38640,d26 Sat 20:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,couch_l1,tv_stand_l1,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38700,d26 Sat 21:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38760,d26 Sat 22:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38820,d26 Sat 23:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38880,d27 Sun 00:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
38940,d27 Sun 01:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39000,d27 Sun 02:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39060,d27 Sun 03:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39120,d27 Sun 04:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39180,d27 Sun 05:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39240,d27 Sun 06:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39300,d27 Sun 07:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,cupboard_k1,chair_k2,desk_b3,sink_k1,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,dish_rack_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39360,d27 Sun 08:00,reading_table_l1,armchair_l1,counter_k1,armchair_l1,counter_k1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,bedroom_floor_b4,cupboard_k1,chair_k2,desk_b3,person:resident_4,desk_b3,desk_b3,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,counter_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39420,d27 Sun 09:00,reading_table_l1,armchair_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,desk_b2,cupboard_k1,chair_k2,desk_b3,person:resident_4,desk_b3,desk_b3,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,counter_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39480,d27 Sun 10:00,reading_table_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,couch_l1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_2,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,desk_b2,cupboard_k1,counter_k1,desk_b3,person:resident_4,desk_b3,desk_b3,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,counter_k1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39540,d27 Sun 11:00,reading_table_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,kitchen_table_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,desk_b2,cupboard_k1,counter_k1,desk_b3,person:resident_4,desk_b3,desk_b3,dish_rack_k1,counter_k1,cupboard_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,couch_l1,couch_l1,cupboard_k1,chair_k1,person:resident_5,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39600,d27 Sun 12:00,reading_table_l1,reading_table_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,desk_b2,cupboard_k1,kitchen_table_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,counter_k1,cupboard_k1,person:resident_4,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,couch_l1,cupboard_k1,chair_k1,entry_hook_e1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39660,d27 Sun 13:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,desk_b2,cupboard_k1,kitchen_table_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,counter_k1,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39720,d27 Sun 14:00,reading_table_l1,reading_table_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,desk_b3,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,desk_b2,cupboard_k1,kitchen_table_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,counter_k1,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,armchair_l1,person:resident_5,kitchen_table_k1,entry_hook_e1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39780,d27 Sun 15:00,reading_table_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,cupboard_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,kitchen_table_k1,entry_floor_e1,cupboard_k1,counter_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,counter_k1,desk_b3,person:resident_4,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_5,bedroom_floor_b4,entry_hook_e1,coffee_table_l1,bedroom_floor_b4,counter_k1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_floor_e1,bedroom_floor_b2
39840,d27 Sun 16:00,reading_table_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,dish_rack_k1,counter_k1,sink_k1,kitchen_table_k1,entry_floor_e1,cupboard_k1,kitchen_table_k1,desk_b3,person:resident_4,desk_b3,desk_b3,sink_k1,counter_k1,desk_b3,person:resident_4,chair_k2,couch_l1,counter_k1,entry_table_e1,entry_floor_e1,cupboard_k1,sink_k1,couch_l1,couch_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,bedroom_floor_b4,reading_table_l1,kitchen_table_k1,sink_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,counter_k1,bedroom_floor_b2
