t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
27000,d18 Fri 18:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,living,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27060,d18 Fri 19:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27120,d18 Fri 20:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27180,d18 Fri 21:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27240,d18 Fri 22:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27300,d18 Fri 23:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27360,d19 Sat 00:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27420,d19 Sat 01:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27480,d19 Sat 02:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27540,d19 Sat 03:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27600,d19 Sat 04:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27660,d19 Sat 05:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27720,d19 Sat 06:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27780,d19 Sat 07:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27840,d19 Sat 08:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen
27900,d19 Sat 09:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,living
27960,d19 Sat 10:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_1,entry
28020,d19 Sat 11:00,living,kitchen,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28080,d19 Sat 12:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28140,d19 Sat 13:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,outside,outside,outside,outside,outside,outside,bedroom_3,living,bedroom_2,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28200,d19 Sat 14:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,outside,outside,outside,outside,outside,outside,bedroom_3,living,bedroom_2,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28260,d19 Sat 15:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28320,d19 Sat 16:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28380,d19 Sat 17:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,bedroom_2,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28440,d19 Sat 18:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,entry
28500,d19 Sat 19:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28560,d19 Sat 20:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28620,d19 Sat 21:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28680,d19 Sat 22:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28740,d19 Sat 23:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28800,d20 Sun 00:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28860,d20 Sun 01:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28920,d20 Sun 02:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
28980,d20 Sun 03:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29040,d20 Sun 04:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29100,d20 Sun 05:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29160,d20 Sun 06:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29220,d20 Sun 07:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29280,d20 Sun 08:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29340,d20 Sun 09:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bathroom,bedroom_2,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen
29400,d20 Sun 10:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
29460,d20 Sun 11:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
29520,d20 Sun 12:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,living
29580,d20 Sun 13:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living
29640,d20 Sun 14:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,entry,living,living,bedroom_2,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living
29700,d20 Sun 15:00,entry,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen
29760,d20 Sun 16:00,entry,entry,entry,kitchen,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
