t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
24120,d16 Wed 18:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,sink_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,nightstand_b2,desk_b2,toy_chest_l1,desk_b2,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,chair_k1,desk_b3,toy_chest_l1,toy_chest_l1,counter_k1,coffee_table_l1,toy_chest_l1,kitchen_table_k1,sink_k1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,sink_k1,counter_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,entry_floor_e1
24180,d16 Wed 19:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,sink_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,nightstand_b2,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,bed_b3,counter_k1,cupboard_k1,toy_chest_l1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,sink_k1,sink_k1,sink_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24240,d16 Wed 20:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,bathroom_shelf_ba1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,counter_k1,cupboard_k1,toy_chest_l1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24300,d16 Wed 21:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,cupboard_k1,nightstand_b1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,nightstand_b1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24360,d16 Wed 22:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24420,d16 Wed 23:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24480,d17 Thu 00:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24540,d17 Thu 01:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24600,d17 Thu 02:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24660,d17 Thu 03:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24720,d17 Thu 04:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24780,d17 Thu 05:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24840,d17 Thu 06:00,entry_table_e1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,toy_chest_l1,sink_k1,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,couch_l1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24900,d17 Thu 07:00,person:resident_1,counter_k1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,counter_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,desk_b2,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,entry_table_e1,sink_k1,counter_k1,dish_rack_k1,chair_k1,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,towel_rack_ba1,couch_l1
24960,d17 Thu 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,counter_k1,entry_table_e1,sink_k1,counter_k1,cupboard_k1,chair_k1,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25020,d17 Thu 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,counter_k1,entry_table_e1,sink_k1,counter_k1,cupboard_k1,chair_k1,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25080,d17 Thu 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25140,d17 Thu 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25200,d17 Thu 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25260,d17 Thu 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25320,d17 Thu 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25380,d17 Thu 15:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,cupboard_k1,person:resident_3,desk_b2,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25440,d17 Thu 16:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,cupboard_k1,coffee_table_l1,person:resident_2,counter_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,desk_b2,desk_b2,desk_b2,desk_b2,desk_b2,cupboard_k1,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,desk_b3,desk_b2,toy_chest_l1,dish_rack_k1,couch_l1,cupboard_k1,counter_k1,kitchen_table_k1,sink_k1,sink_k1,cupboard_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25500,d17 Thu 17:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,counter_k1,couch_l1,desk_b1,cupboard_k1,coffee_table_l1,person:resident_2,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,desk_b3,entry_floor_e1,counter_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,counter_k1,kitchen_table_k1,sink_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,cupboard_k1,cupboard_k1,toy_chest_l1,bedroom_floor_b1,couch_l1
25560,d17 Thu 18:00,entry_table_e1,entry_table_e1,entry_table_e1,kitchen_table_k1,dish_rack_k1,sink_k1,couch_l1,desk_b1,sink_k1,coffee_table_l1,nightstand_b1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,kitchen_table_k1,cupboard_k1,counter_k1,desk_b2,bathroom_shelf_ba1,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,desk_b3,kitchen_table_k1,kitchen_table_k1,bed_b3,counter_k1,coffee_table_l1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
25620,d17 Thu 19:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,dish_rack_k1,coffee_table_l1,nightstand_b1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,entry_floor_e1,kitchen_table_k1,bed_b3,counter_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
25680,d17 Thu 20:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,dish_rack_k1,coffee_table_l1,nightstand_b1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,cupboard_k1,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,bed_b3,counter_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
25740,d17 Thu 21:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,couch_l1,person:resident_1,dish_rack_k1,coffee_table_l1,nightstand_b1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,bed_b3,cupboard_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
25800,d17 Thu 22:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,coffee_table_l1,nightstand_b1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,bed_b3,cupboard_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
25860,d17 Thu 23:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,couch_l1,counter_k1,dish_rack_k1,coffee_table_l1,nightstand_b1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,kitchen_table_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,desk_b2,desk_b2,bedroom_floor_b2,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,counter_k1,bedroom_floor_b2,counter_k1,person:resident_4,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,bed_b3,cupboard_k1,couch_l1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,sink_k1,cupboard_k1,dish_rack_k1,sink_k1,cupboard_k1,cupboard_k1,bedroom_floor_b1,bedroom_floor_b1,entry_floor_e1
