t,stamp,mug_1,mug_2,laptop_1,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,remote_1,charger_1,charger_2,glasses_1,glasses_2,notebook_1,pen_1,medication_bottle_1,medication_bottle_2,jacket_1,jacket_2,wallet_1,wallet_2
28500,d19 Sat 19:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28560,d19 Sat 20:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28620,d19 Sat 21:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28680,d19 Sat 22:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28740,d19 Sat 23:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28800,d20 Sun 00:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28860,d20 Sun 01:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28920,d20 Sun 02:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
28980,d20 Sun 03:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29040,d20 Sun 04:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29100,d20 Sun 05:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29160,d20 Sun 06:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29220,d20 Sun 07:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_hook_e1,entry_hook_e1,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1
29280,d20 Sun 08:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29340,d20 Sun 09:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29400,d20 Sun 10:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29460,d20 Sun 11:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29520,d20 Sun 12:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29580,d20 Sun 13:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29640,d20 Sun 14:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29700,d20 Sun 15:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29760,d20 Sun 16:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29820,d20 Sun 17:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29880,d20 Sun 18:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
29940,d20 Sun 19:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
30000,d20 Sun 20:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
30060,d20 Sun 21:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
30120,d20 Sun 22:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
30180,d20 Sun 23:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
