t,stamp,mug_1,mug_2,laptop_alex,laptop_bella,laptop_chad,laptop_dana,phone_alex,phone_bella,phone_chad,phone_dana,keys_alex,keys_bella,keys_chad,keys_dana,wallet_alex,wallet_bella,wallet_chad,wallet_dana,book_alex,book_bella,book_chad,book_dana,water_bottle_alex,water_bottle_bella,water_bottle_chad,water_bottle_dana,remote_1,charger_alex,charger_bella,charger_chad,charger_dana,backpack_alex,backpack_bella,backpack_chad,backpack_dana,jacket_alex,jacket_bella,jacket_chad,jacket_dana,headphones_bella,headphones_chad,glasses_alex,glasses_dana,notebook_bella,notebook_dana,pen_1,pen_2,medication_bottle_alex,toy_chad,blanket_1,towel_1,towel_2,gaming_controller_chad,dog_leash_none,lunchbox_alex,lunchbox_dana,umbrella_dana,laundry_basket_1,laundry_basket_2,vacuum_cleaner_1
27660,d19 Sat 05:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
27720,d19 Sat 06:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
27780,d19 Sat 07:00,bedroom_1,bedroom_1,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bathroom,bedroom_1,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,living,bedroom_1,bedroom_2,bedroom_3,bathroom,bedroom_1,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_3,bedroom_1,bathroom,bedroom_2,bedroom_4,bedroom_1,bedroom_1,bedroom_1,bedroom_3,bedroom_1,bathroom,bathroom,living,entry,kitchen,kitchen,entry,bedroom_1,bedroom_1,bedroom_1
27840,d19 Sat 08:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,kitchen,bedroom_1,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,kitchen,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_3,bedroom_1,kitchen,bedroom_2,bedroom_4,kitchen,bedroom_1,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
27900,d19 Sat 09:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,outside,bedroom_1,bedroom_2,bedroom_3,outside,bedroom_1,kitchen,bedroom_3,outside,bedroom_1,bedroom_2,bedroom_3,outside,bedroom_1,bedroom_2,living,outside,bedroom_1,bedroom_2,bedroom_3,outside,living,bedroom_1,bedroom_2,living,outside,bedroom_1,entry,bedroom_3,outside,bedroom_1,bedroom_2,bedroom_3,outside,living,bedroom_3,bedroom_1,outside,bedroom_2,outside,kitchen,bedroom_1,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,outside,outside,entry,entry,entry
27960,d19 Sat 10:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_1,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
28020,d19 Sat 11:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,bedroom_2,bedroom_1,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
28080,d19 Sat 12:00,kitchen,kitchen,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,outside,entry,bedroom_3,entry,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,living,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,outside,entry,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,outside,bedroom_4,bedroom_2,bedroom_4,bedroom_3,kitchen,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,outside,kitchen,entry,living,living,living
28140,d19 Sat 13:00,kitchen,kitchen,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,outside,entry,bedroom_3,entry,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,living,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,outside,entry,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,outside,bedroom_4,bedroom_2,bedroom_4,kitchen,kitchen,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,outside,kitchen,entry,entry,entry,living
28200,d19 Sat 14:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,entry,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,bedroom_1,bedroom_1,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,living
28260,d19 Sat 15:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,entry,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,living,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,living
28320,d19 Sat 16:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,entry,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,living,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,living,bedroom_1,living,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,living
28380,d19 Sat 17:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,entry,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,living,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,living
28440,d19 Sat 18:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,entry,entry,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,bedroom_3,kitchen,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,kitchen
28500,d19 Sat 19:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,entry,entry,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,bedroom_3,kitchen,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,kitchen
28560,d19 Sat 20:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,kitchen,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,bedroom_3,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,kitchen
28620,d19 Sat 21:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,living,bedroom_2,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,kitchen,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_2,bedroom_3,living,bedroom_2,bedroom_2,living,entry,kitchen,kitchen,entry,entry,entry,kitchen
28680,d19 Sat 22:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_3,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_3,living,living,bedroom_3,bedroom_3,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,kitchen
28740,d19 Sat 23:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
28800,d20 Sun 00:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
28860,d20 Sun 01:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
28920,d20 Sun 02:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
28980,d20 Sun 03:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29040,d20 Sun 04:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29100,d20 Sun 05:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29160,d20 Sun 06:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_4,bedroom_1,living,kitchen,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29220,d20 Sun 07:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,bedroom_4,bedroom_4,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29280,d20 Sun 08:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,kitchen,bedroom_2,living,kitchen,living,bedroom_1,kitchen,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_1,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29340,d20 Sun 09:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,living,bedroom_4,living,bedroom_1,kitchen,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,bedroom_2,bedroom_4,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29400,d20 Sun 10:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,living,bedroom_4,living,bedroom_1,kitchen,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,bedroom_2,bedroom_4,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29460,d20 Sun 11:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,entry,kitchen,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,kitchen,bedroom_3,bedroom_4,bedroom_1,kitchen,living,bedroom_4,living,bedroom_1,kitchen,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,bedroom_2,bedroom_4,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,entry
29520,d20 Sun 12:00,kitchen,kitchen,outside,bedroom_2,bedroom_3,living,outside,bedroom_2,living,bedroom_4,outside,kitchen,bedroom_3,entry,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,living,outside,kitchen,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,outside,bedroom_4,bedroom_2,living,bedroom_3,bedroom_4,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,outside,kitchen,entry,entry,entry,entry
29580,d20 Sun 13:00,kitchen,kitchen,outside,bedroom_2,bedroom_3,living,outside,bedroom_2,living,bedroom_4,outside,bedroom_2,bedroom_3,entry,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,living,outside,kitchen,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,outside,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,outside,bedroom_4,bedroom_2,living,kitchen,bedroom_4,bedroom_1,living,living,bathroom,bathroom,living,entry,outside,kitchen,entry,entry,entry,entry
29640,d20 Sun 14:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,living,bedroom_1,bedroom_2,living,bedroom_4,entry,bedroom_2,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,living,bedroom_1,kitchen,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,living,bedroom_1,bedroom_1,bedroom_1,living,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
29700,d20 Sun 15:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,living,bedroom_1,bedroom_2,living,bedroom_4,entry,bedroom_2,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,living,kitchen,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,living,bedroom_1,bedroom_4,bedroom_2,living,kitchen,bedroom_1,bedroom_1,living,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,living
29760,d20 Sun 16:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,living,bedroom_1,bedroom_2,living,bedroom_4,entry,bedroom_2,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,living,kitchen,bedroom_2,bedroom_3,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,living,bedroom_3,bedroom_1,bedroom_1,living,living,bathroom,bathroom,bedroom_3,entry,kitchen,kitchen,entry,entry,entry,living
29820,d20 Sun 17:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_3,living,bedroom_1,bedroom_2,living,bedroom_4,entry,bedroom_2,bedroom_3,entry,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,living,bedroom_1,bedroom_2,living,bedroom_4,living,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_1,entry,bedroom_3,bedroom_4,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_2,bedroom_3,bedroom_1,bedroom_4,bedroom_2,bedroom_4,kitchen,bedroom_1,bedroom_1,living,living,bathroom,bathroom,living,entry,kitchen,kitchen,entry,entry,entry,entry
