t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
25380,d17 Thu 15:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25440,d17 Thu 16:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25500,d17 Thu 17:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25560,d17 Thu 18:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25620,d17 Thu 19:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25680,d17 Thu 20:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25740,d17 Thu 21:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25800,d17 Thu 22:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25860,d17 Thu 23:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25920,d18 Fri 00:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
25980,d18 Fri 01:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26040,d18 Fri 02:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26100,d18 Fri 03:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26160,d18 Fri 04:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26220,d18 Fri 05:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26280,d18 Fri 06:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26340,d18 Fri 07:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26400,d18 Fri 08:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26460,d18 Fri 09:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26520,d18 Fri 10:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26580,d18 Fri 11:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26640,d18 Fri 12:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26700,d18 Fri 13:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26760,d18 Fri 14:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26820,d18 Fri 15:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26880,d18 Fri 16:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
26940,d18 Fri 17:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27000,d18 Fri 18:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27060,d18 Fri 19:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27120,d18 Fri 20:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27180,d18 Fri 21:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27240,d18 Fri 22:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27300,d18 Fri 23:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27360,d19 Sat 00:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27420,d19 Sat 01:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27480,d19 Sat 02:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27540,d19 Sat 03:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27600,d19 Sat 04:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27660,d19 Sat 05:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27720,d19 Sat 06:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27780,d19 Sat 07:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
27840,d19 Sat 08:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,couch_l1,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
